,building,RISK_ID,COUNTRY,LAT,LON,CLC_2012,AREA_m2,Risk
1638,62605.0,UKC11_2832,UK,54.5178657660862,-1.2604467724318074,2,3561.250388949415,3629.412378552895
1639,62657.0,UKC11_2884,UK,54.5287945337734,-1.3669259028336145,3,4534.589150272517,3004.8463550781494
1640,62658.0,UKC11_2885,UK,54.530088557200344,-1.3659622755595815,3,1140.6730162418671,755.3247433123272
1641,62659.0,UKC11_2886,UK,54.53652315847389,-1.3663709064157812,12,1833.2402953657531,1214.502359543781
1642,62660.0,UKC11_2887,UK,54.52939834934439,-1.3593141635277708,3,3376.0687453198193,2236.8082249971976
1643,62661.0,UKC11_2888,UK,54.52938307356101,-1.3575594829366864,3,3982.176920753872,2639.1495239101014
1644,62662.0,UKC11_2889,UK,54.530104803672934,-1.3592286615391167,3,3015.2792766215507,1997.4974152348764
1645,62663.0,UKC11_2890,UK,54.529917209050566,-1.3573297203763035,3,3447.8248990385637,2284.670386949662
1646,62664.0,UKC11_2891,UK,54.52946945098354,-1.3492361371701491,2,1463.0401791588313,969.2087795374019
1647,62665.0,UKC11_2892,UK,54.530426016500655,-1.348291541443116,2,1207.7408320648792,800.1955201427625
1648,62666.0,UKC11_2893,UK,54.53038476717434,-1.3477739806364182,2,1430.5691686333469,947.5212374026919
1649,62667.0,UKC11_2894,UK,54.53347342433104,-1.346494670049686,2,1342.8458192971225,889.1892275231257
1650,62668.0,UKC11_2895,UK,54.53631323078575,-1.363248237786675,3,2586.687784898912,1714.0636749226273
1651,62669.0,UKC11_2896,UK,54.53692613445664,-1.3618930712524628,3,2403.1302857826026,1592.1647311999452
1652,62670.0,UKC11_2897,UK,54.53545401075026,-1.351801815352573,3,1324.2738845600268,877.2236870350097
1653,62671.0,UKC11_2898,UK,54.53562536588152,-1.3545972658653902,3,2910.8504195295563,1928.695557428209
1654,62672.0,UKC11_2899,UK,54.536174444504155,-1.3534191440652803,3,3806.0241961565503,2521.7376578704616
1655,62673.0,UKC11_2900,UK,54.541521992473314,-1.3831687862639015,12,247.10781853274707,163.03048915058153
1656,62674.0,UKC11_2901,UK,54.54010707633298,-1.3781121145617488,12,2360.2585861481853,1563.7465725406691
1657,62675.0,UKC11_2902,UK,54.549132372266186,-1.3823880443012695,12,2069.1642047674504,1370.8022321697972
1658,62676.0,UKC11_2903,UK,54.5499559894334,-1.3816158667632312,12,971.0621079002852,643.1478012362388
1659,62677.0,UKC11_2904,UK,54.549599955763405,-1.3798782925102449,12,1256.3850226095785,832.3529102045745
1660,62678.0,UKC11_2905,UK,54.54331088259326,-1.3475190870059888,12,1462.8878765850382,969.2087795374019
1661,62679.0,UKC11_2906,UK,54.54348710504009,-1.3465620503936946,12,3438.509809629209,2278.6876167056053
1662,62680.0,UKC11_2907,UK,54.55057683614606,-1.357884838641527,12,2052.866224879528,1360.332384242696
1663,62681.0,UKC11_2908,UK,54.54800385910586,-1.3473827814043609,12,1271.3546584409548,842.0749118511686
1664,62682.0,UKC11_2909,UK,54.547633305211534,-1.3465675799207344,12,2500.3131780388594,1656.479511323568
1665,62683.0,UKC11_2910,UK,54.52947434569049,-1.3459270452423713,2,1251.4737841715325,828.613678802038
1666,62684.0,UKC11_2911,UK,54.528198682230645,-1.3431914735566803,18,4150.1558110683545,2856.0249452572048
1667,62685.0,UKC11_2912,UK,54.53157017749894,-1.3446575180030855,2,1290.2073430014354,854.0404523392845
1668,62686.0,UKC11_2913,UK,54.53191506145497,-1.3443940424795529,2,1456.8491369395338,965.4695481348657
1669,62687.0,UKC11_2914,UK,54.53293765489421,-1.3456045069807854,2,2765.530276847885,1832.2233872427742
1670,62688.0,UKC11_2915,UK,54.52863754047574,-1.3281161124868708,2,3814.816815032019,3885.4889945429613
1671,62689.0,UKC11_2916,UK,54.53444980658124,-1.345170170857378,2,2946.564554478144,1952.6266384044416
1672,62690.0,UKC11_2917,UK,54.53419902473525,-1.3439292606359468,2,5321.6000964424875,3526.0952125917065
1673,62691.0,UKC11_2918,UK,54.53507194010664,-1.3452386483714946,2,1845.8082155272375,1222.7286686293612
1674,62692.0,UKC11_2919,UK,54.535238955796906,-1.3430314968040848,2,1622.3402051888104,1074.6551050889248
1675,62693.0,UKC11_2920,UK,54.5384050506161,-1.341246643704378,2,1129.3514197151615,1149.344993189479
1676,62694.0,UKC11_2921,UK,54.53824816107771,-1.3318469229827208,12,4219.641157071169,4298.266116365079
1677,62695.0,UKC11_2922,UK,54.52825752459412,-1.3127191605189454,2,1053.2339929104817,1072.3231751683231
1678,62696.0,UKC11_2923,UK,54.531721319498175,-1.31381923320815,18,1107.6492364607923,1171.0307477779602
1679,62697.0,UKC11_2924,UK,54.53255246448197,-1.309633335303911,2,3327.194330354421,3388.959992930854
1680,62698.0,UKC11_2925,UK,54.53255461443498,-1.3086733350464277,2,3501.8953652900627,3566.1849528436087
1681,62699.0,UKC11_2926,UK,54.53332756828701,-1.3087400393137598,2,3952.1431846083137,4025.324722406614
1682,62700.0,UKC11_2927,UK,54.533671273696896,-1.307145248507728,2,4795.4199301741855,4884.529274895042
1683,62701.0,UKC11_2928,UK,54.53393717971419,-1.3095525481402492,2,1614.4778111149667,1644.3784255196263
1684,62702.0,UKC11_2929,UK,54.534045990583785,-1.3099732878687864,2,1692.247589419428,1722.895812822745
1685,62703.0,UKC11_2930,UK,54.534319103551645,-1.3107910224846075,2,1258.5856345522086,1281.70287464331
1686,62704.0,UKC11_2931,UK,54.534498888568535,-1.3107072194838012,2,1334.4062306251765,1358.724692664466
1687,62705.0,UKC11_2932,UK,54.53475947783117,-1.3103817841523129,2,1604.140581067592,1633.909440545876
1688,62706.0,UKC11_2933,UK,54.53512352413859,-1.3100008098557374,2,3010.6924298076756,3066.6648126675686
1689,62707.0,UKC11_2934,UK,54.5354125116347,-1.307379979511292,2,2832.872565906985,2885.700929549902
1690,62708.0,UKC11_2935,UK,54.536797345187644,-1.308400008537869,2,1706.2430862405747,1737.8515056423882
1691,62709.0,UKC11_2936,UK,54.53663140829729,-1.3066704427320686,2,1599.064236355381,1628.674948059001
1692,62710.0,UKC11_2937,UK,54.5371691681036,-1.3075264643268585,2,1332.9884842714446,1357.2291233825013
1693,62711.0,UKC11_2938,UK,54.537070246943024,-1.3068689315748887,2,1672.5245744803728,1702.7056275162283
1694,62712.0,UKC11_2939,UK,54.53745470248373,-1.3084644050172332,2,1347.2980012071496,1371.4370315611613
1695,62713.0,UKC11_2940,UK,54.54008134345924,-1.3369609598311727,12,2588.240053821419,2635.940859461883
1696,62714.0,UKC11_2941,UK,54.544814682834904,-1.3367056959676602,3,6168.708233098841,6286.702236911299
1697,62715.0,UKC11_2942,UK,54.5423383469221,-1.3329459822048138,3,2887.744410577729,2941.036992982577
1698,62716.0,UKC11_2943,UK,54.541771971342605,-1.331605934055432,3,5384.666628170473,5485.0003416036625
1699,62717.0,UKC11_2944,UK,54.540909817766504,-1.329074373223386,3,2604.765409092469,2652.392121563489
1700,62718.0,UKC11_2945,UK,54.545008310765326,-1.3351679414543145,3,1651.0143806536262,1681.8406079467566
1701,62719.0,UKC11_2946,UK,54.54390317154543,-1.3312226895003545,3,2028.451050571017,2065.381178392545
1702,62720.0,UKC11_2947,UK,54.5434907332256,-1.330525378558028,3,2293.7025018258664,2336.079218428063
1703,62721.0,UKC11_2948,UK,54.54362417685969,-1.3288719380731937,3,1377.412330336728,1402.843986482409
1704,62722.0,UKC11_2949,UK,54.5436794852067,-1.3271390849561642,3,2528.1862891132405,2575.3703035423337
1705,62723.0,UKC11_2950,UK,54.54493050844373,-1.3309110283385992,3,3485.0920507110327,3551.466799787926
1706,62724.0,UKC11_2951,UK,54.543934828751496,-1.3280728088883678,3,1464.7127652324482,1491.0825741182962
1707,62725.0,UKC11_2952,UK,54.544772288269435,-1.3270428975739734,3,3638.062872208898,3706.02068070726
1708,62726.0,UKC11_2953,UK,54.54577822585859,-1.3356198932863272,3,2378.992174066325,2424.7532964214593
1709,62727.0,UKC11_2954,UK,54.54548547702171,-1.3328963043296371,3,1478.6716565640802,1506.7735695750755
1710,62728.0,UKC11_2955,UK,54.54588723785007,-1.3322758319749537,3,2278.5571432303673,2322.256782502997
1711,62729.0,UKC11_2956,UK,54.54630947215666,-1.3295075283630853,3,1439.8526219480875,1466.3734837969953
1712,62730.0,UKC11_2957,UK,54.54553829920514,-1.3273433018501537,3,3070.341987482548,3128.7621985913424
1713,62731.0,UKC11_2958,UK,54.547651605664704,-1.3307001419425726,3,2596.213924311521,2645.457468727639
1714,62732.0,UKC11_2959,UK,54.540524094542405,-1.324459245748474,3,3071.8593054524354,3128.7309378690834
1715,62733.0,UKC11_2960,UK,54.54145090852101,-1.3248647016006676,3,8800.95763029483,8965.190060734332
1716,62734.0,UKC11_2961,UK,54.5405528452135,-1.3194448234837357,3,6931.431529561881,7061.3303647939165
1717,62735.0,UKC11_2962,UK,54.54205385018432,-1.31975487961855,3,2740.426927360108,2791.4800647861593
1718,62736.0,UKC11_2963,UK,54.541436973811074,-1.3182703881827262,3,3533.072654235372,3599.087477046822
1719,62737.0,UKC11_2964,UK,54.542051576598396,-1.316724918998776,3,1325.505573235838,1349.7512769726802
1720,62738.0,UKC11_2965,UK,54.542379597617035,-1.3246700144495869,3,5605.676825534043,5710.08351853927
1721,62739.0,UKC11_2966,UK,54.543698573938435,-1.3220444239897633,3,8567.911531470949,8728.142329543003
1722,62740.0,UKC11_2967,UK,54.543243540957576,-1.3191143287156335,3,1353.9322104487555,1378.1670933299997
1723,62741.0,UKC11_2968,UK,54.542740761272896,-1.3179663074978365,3,1650.1197365560315,1680.272088286767
1724,62742.0,UKC11_2969,UK,54.54495370360729,-1.3186881922849742,3,846.7428638388486,862.1956910523546
1725,62743.0,UKC11_2970,UK,54.544955699965065,-1.3178340836904696,3,1477.8860280290075,1505.2904822969567
1726,62744.0,UKC11_2971,UK,54.54392929293931,-1.3069744742056542,2,3414.916379386665,3478.6941498487026
1727,62745.0,UKC11_2972,UK,54.54630697044177,-1.3235932884566313,3,1462.7873605909335,1489.5661256325595
1728,62746.0,UKC11_2973,UK,54.546118456460896,-1.3210362542056375,3,2785.395873368525,2838.4801007784677
1729,62747.0,UKC11_2974,UK,54.54679974887212,-1.3172116330607475,3,949.9639563446492,967.3576094640379
1730,62748.0,UKC11_2975,UK,54.54712487927454,-1.3200345862635752,3,3773.76660185948,3845.4896462839565
1731,62749.0,UKC11_2976,UK,54.54801944192469,-1.321068626628508,3,3459.9639399745433,3526.0297087424674
1732,62750.0,UKC11_2977,UK,54.54819897259448,-1.3196302594852458,3,1494.824754781731,1523.23286378096
1733,62751.0,UKC11_2978,UK,54.54899597172512,-1.3172780220003395,3,2712.8321373252397,2763.665127115357
1734,62752.0,UKC11_2979,UK,54.54608729740871,-1.3149514165728262,3,4043.0179219471556,4120.060599627577
1735,62753.0,UKC11_2980,UK,54.54635327953028,-1.3131881698190004,3,2744.3710075615704,2796.583715527126
1736,62754.0,UKC11_2981,UK,54.5468018698229,-1.3143518972093746,3,839.5687747978566,855.1351489693703
1737,62755.0,UKC11_2982,UK,54.547029638724965,-1.3149592706475968,3,3542.6195135851904,3610.5706289817854
1738,62756.0,UKC11_2983,UK,54.54701518523381,-1.3135042506826895,3,745.6841535285307,759.3719826805868
1739,62757.0,UKC11_2984,UK,54.54732122456944,-1.3115412434540286,3,1401.6120868317726,1428.2178472288074
1740,62758.0,UKC11_2985,UK,54.548955772489,-1.3150513108265671,3,1333.420296489876,1357.8917719854824
1741,62759.0,UKC11_2986,UK,54.54936047555655,-1.3136123795617192,3,952.7774624897983,970.3502084105621
1742,62760.0,UKC11_2987,UK,54.548639717390444,-1.3115136372980825,3,2701.1553470734407,2752.4428810658906
1743,62761.0,UKC11_2988,UK,54.55075570801782,-1.31437064099711,3,2768.7287666226084,2821.2726568359526
1744,62762.0,UKC11_2989,UK,54.555666021662816,-1.3686730242610947,12,1192.07491582989,789.7256722156601
1745,62763.0,UKC11_2990,UK,54.55218984440635,-1.3646856874376996,12,2306.186927449408,1527.8499510763204
1746,62764.0,UKC11_2991,UK,54.5535276725428,-1.359433933976296,12,2233.2430540173573,1479.239942843349
1747,62765.0,UKC11_2992,UK,54.55366485679289,-1.3582386977699117,12,3478.089242515792,2304.8622365233596
1748,62766.0,UKC11_2993,UK,54.55371696312646,-1.3570588046965602,2,3321.6468184823216,2200.9116035328498
1749,62767.0,UKC11_2994,UK,54.55380451198358,-1.3558673398502141,2,3865.961296430249,2561.3735107373464
1750,62768.0,UKC11_2995,UK,54.55623715905593,-1.3615421401900287,2,875.4241084828203,579.580867393122
1751,62769.0,UKC11_2996,UK,54.554382092220656,-1.3603912736394357,12,2250.446436227864,1490.457637050958
1752,62770.0,UKC11_2997,UK,54.55254496561822,-1.3461004445549478,2,2619.5768485478093,2669.398260299836
1753,62771.0,UKC11_2998,UK,54.55461516868453,-1.34928602340213,2,1320.0843545600264,874.2323019129806
1754,62772.0,UKC11_2999,UK,54.55552814632382,-1.3485055147722091,2,1450.5667935975823,1477.5957298464618
1755,62773.0,UKC11_3000,UK,54.555834886771706,-1.3473853088746164,2,2296.038467872876,2339.4642264455124
1756,62774.0,UKC11_3001,UK,54.55589853884155,-1.345604422483789,2,1013.8009899549263,1032.4466365509454
1757,62775.0,UKC11_3002,UK,54.557792388425945,-1.36320031813055,2,3486.4325835229743,2310.097160486909
1758,62776.0,UKC11_3003,UK,54.557920247385724,-1.3602369659852194,2,1470.7995907254208,974.4437035009524
1759,62777.0,UKC11_3004,UK,54.556975299300305,-1.3585563130315381,2,3341.254202250249,2213.6249903014736
1760,62778.0,UKC11_3005,UK,54.55772158078911,-1.3583118183374874,2,2945.5211794418733,1951.8787921239336
1761,62779.0,UKC11_3006,UK,54.557008995942745,-1.3576698436774095,2,1620.4220026371875,1073.1594125279096
1762,62780.0,UKC11_3007,UK,54.559831325769146,-1.3585920698567375,10,2271.5312921955483,1505.414562661104
1763,62781.0,UKC11_3008,UK,54.5618627932465,-1.3651040211682377,2,1808.012481941718,1198.0497413726218
1764,62782.0,UKC11_3009,UK,54.56039979837895,-1.3570306451990346,10,1958.081730795622,1296.765450399579
1765,62783.0,UKC11_3010,UK,54.55953563830089,-1.3487998818349567,2,2186.4413510370127,2227.9899156874753
1766,62784.0,UKC11_3011,UK,54.55963955951477,-1.3482503478101362,2,1532.9717040659243,1561.3885003491466
1767,62785.0,UKC11_3012,UK,54.55883321225316,-1.3477693180716095,2,1948.0250281776414,1984.8412512823613
1768,62786.0,UKC11_3013,UK,54.560762718822716,-1.3491204420357306,2,2878.941740723429,2933.495117330621
1769,62787.0,UKC11_3014,UK,54.560604437131616,-1.3485501062141607,2,1586.4447747804293,1616.7515808598498
1770,62788.0,UKC11_3015,UK,54.56378248827296,-1.3749545001729253,12,3405.8867144139012,2257.000074570894
1771,62789.0,UKC11_3016,UK,54.56426660100161,-1.3674878065526257,2,1158.773749487401,767.2902838004426
1772,62790.0,UKC11_3017,UK,54.56520122811791,-1.3657058540337037,2,2564.27787616775,1699.1067493124817
1773,62791.0,UKC11_3018,UK,54.56792394015628,-1.370472315171737,2,1853.5555045407627,1887.5640120003102
1774,62792.0,UKC11_3019,UK,54.56623156628623,-1.368173082312674,2,904.063752305746,599.0248706863109
1775,62793.0,UKC11_3020,UK,54.56653060702443,-1.3682108439712972,2,870.7875904263678,576.5894822710933
1776,62794.0,UKC11_3021,UK,54.57007986887979,-1.3803673758239678,12,1159.2494800420518,1180.8492769209554
1777,62795.0,UKC11_3022,UK,54.56898160450565,-1.37068319331348,2,3085.260352956701,3143.1979169719916
1778,62796.0,UKC11_3023,UK,54.56855667328324,-1.3678456375815504,2,7014.327089173789,7145.671210246817
1779,62797.0,UKC11_3024,UK,54.57025827345439,-1.3667259637264229,2,1417.5505905023126,1443.3433213790008
1780,62798.0,UKC11_3025,UK,54.571850234847574,-1.367992692987372,2,3521.4967468077953,3587.4186075933007
1781,62799.0,UKC11_3026,UK,54.571375221798675,-1.3673815833407452,2,2821.8895028140582,2873.9732559893796
1782,62800.0,UKC11_3027,UK,54.573478834513686,-1.3674668044551432,2,1653.1571579053248,1683.4019774218302
1783,62801.0,UKC11_3028,UK,54.563777314813535,-1.3634867478722266,2,4849.126632658207,3213.495467339671
1784,62802.0,UKC11_3029,UK,54.56278871695297,-1.3618268208407072,2,1578.4709681945312,1045.4891001491421
1785,62803.0,UKC11_3030,UK,54.56444423582512,-1.3636588450454186,2,4816.261761246823,3191.8079252049633
1786,62804.0,UKC11_3031,UK,54.564831875036596,-1.3572919445759066,2,1430.4011778403706,947.5212374026919
1787,62805.0,UKC11_3032,UK,54.5669974760727,-1.360577097455453,2,1731.5315247262122,1147.1961942981286
1788,62806.0,UKC11_3033,UK,54.567343351510935,-1.363163123728151,2,3182.097576173297,2108.1786647499503
1789,62807.0,UKC11_3034,UK,54.56707648780406,-1.3620617288718218,2,1408.8275717431195,932.5643117925464
1790,62808.0,UKC11_3035,UK,54.56774101268649,-1.362090047974689,2,1531.4893258132545,1014.0795563678372
1791,62809.0,UKC11_3036,UK,54.56812426828185,-1.3612908757029112,2,3245.8877327182677,2150.805902738864
1792,62810.0,UKC11_3037,UK,54.56598238849922,-1.3564690045322132,2,1453.1427485552706,962.4781630128368
1793,62811.0,UKC11_3038,UK,54.567468473134966,-1.3596844464728983,2,3961.8460376793055,2624.9404445804635
1794,62812.0,UKC11_3039,UK,54.56812960241533,-1.3593218653810448,2,1936.559516318305,1282.5563710699419
1795,62813.0,UKC11_3040,UK,54.563518071817406,-1.3549968462440871,2,5749.061607746167,3809.5289529039537
1796,62814.0,UKC11_3041,UK,54.56382453758293,-1.3493610257028343,10,2303.519744845266,2346.9457238118225
1797,62815.0,UKC11_3042,UK,54.564372842435944,-1.349864607603097,2,5489.6419590589785,5594.663730527514
1798,62816.0,UKC11_3043,UK,54.56415129231684,-1.3458446110878792,2,977.0812939365918,995.0391497193895
1799,62817.0,UKC11_3044,UK,54.56648506120111,-1.3542753730632668,2,1787.9568373077834,1184.5885083234912
1800,62818.0,UKC11_3045,UK,54.56792185402295,-1.3523072196114838,2,5694.997705614672,3774.3801777201134
1801,62819.0,UKC11_3046,UK,54.56814047691879,-1.3490402056568624,2,1794.5395166951612,1827.7298065898258
1802,62820.0,UKC11_3047,UK,54.57046268584711,-1.3632442512414693,2,4906.770371225325,4998.60453891049
1803,62821.0,UKC11_3048,UK,54.57017812036735,-1.3616632501282562,2,4182.7403521574515,4260.480260049828
1804,62822.0,UKC11_3049,UK,54.57096436022312,-1.3626608792429262,2,2738.508263896077,2789.4666262920578
1805,62823.0,UKC11_3050,UK,54.56914738603741,-1.3582767089171603,2,1227.6616346564142,1249.6511347276225
1806,62824.0,UKC11_3051,UK,54.56949083326754,-1.3563875152153153,2,1738.4610858160283,1770.899992241179
1807,62825.0,UKC11_3052,UK,54.57181126488108,-1.3603272161359672,2,2011.1948534294115,2048.3509623093687
1808,62826.0,UKC11_3053,UK,54.57223518418703,-1.3559683949029422,2,1992.4158401235761,2028.9069590161814
1809,62827.0,UKC11_3054,UK,54.57287344333506,-1.3596902535238915,2,4486.442435341121,4570.088620179832
1810,62828.0,UKC11_3055,UK,54.57285041401754,-1.355417491448223,2,839.7750446729735,854.7882986197926
1811,62829.0,UKC11_3056,UK,54.56940242528472,-1.3510315347106288,2,1289.1839161306098,1313.0027877876155
1812,62830.0,UKC11_3057,UK,54.57115523032447,-1.355082872212344,2,1486.9895989155054,1514.3887180271906
1813,62831.0,UKC11_3058,UK,54.57102649932018,-1.353682074954165,2,1028.806449741558,1047.7326389906634
1814,62832.0,UKC11_3059,UK,54.5711139111815,-1.3529501828979495,10,1174.295209039748,1195.5863343448539
1815,62833.0,UKC11_3060,UK,54.57104533562209,-1.3518392421323882,10,1756.0484484415647,1787.7716856901475
1816,62834.0,UKC11_3061,UK,54.56879256328793,-1.3493665780427764,2,1797.727026831811,1831.470555272981
1817,62835.0,UKC11_3062,UK,54.56992828308905,-1.3485528501326474,10,3039.689916836689,3095.5143365776707
1818,62836.0,UKC11_3063,UK,54.5703869028975,-1.3487657554872876,10,3284.655693601257,3344.501359302397
1819,62837.0,UKC11_3064,UK,54.57096903043083,-1.34618504463179,2,3474.026109924747,3538.157932532739
1820,62838.0,UKC11_3065,UK,54.57164404944008,-1.3550285559587487,2,2332.394522662852,2375.907633171547
1821,62839.0,UKC11_3066,UK,54.57169678603757,-1.353639673201659,10,3450.062164563931,3514.1296721035897
1822,62840.0,UKC11_3067,UK,54.57174311071028,-1.35085967618184,10,2607.9142712516878,2655.861575730407
1823,62841.0,UKC11_3068,UK,54.57312378374913,-1.3509294583459408,2,1165.3423478699356,1186.61382902144
1824,62842.0,UKC11_3069,UK,54.57341244665961,-1.3514510948565972,2,265.1238330148419,269.1751597024061
1825,62843.0,UKC11_3070,UK,54.571869732089965,-1.3456958368159628,2,835.0357730354808,850.1448793934327
1826,62844.0,UKC11_3071,UK,54.572341813669595,-1.345961727412357,2,2995.561978549411,3050.6518099606014
1827,62845.0,UKC11_3072,UK,54.57264466367221,-1.3490575430234566,2,2721.525409313989,2771.75643615783
1828,62846.0,UKC11_3073,UK,54.572879395233116,-1.3467741167635905,2,2812.797839601953,2864.4723244997726
1829,62847.0,UKC11_3074,UK,54.553719896787975,-1.344019017432441,2,860.0180977221353,876.083341595041
1830,62848.0,UKC11_3075,UK,54.553544709973686,-1.34027472307933,2,1442.9667578921512,1470.1142324801513
1831,62849.0,UKC11_3076,UK,54.5568383333242,-1.34256027053404,2,2964.1858245241297,3021.028636516463
1832,62850.0,UKC11_3077,UK,54.55637992346085,-1.341271346322094,2,3409.418832688683,3474.40737691492
1833,62851.0,UKC11_3078,UK,54.55438488545805,-1.3387173657750246,2,2003.5078964939576,2040.9524815296948
1834,62852.0,UKC11_3079,UK,54.555226965428716,-1.3397772389691314,2,538.9009596644751,548.3937569506107
1835,62853.0,UKC11_3080,UK,54.554209338192216,-1.3368011490688048,2,4430.126524471082,4515.083660568806
1836,62854.0,UKC11_3081,UK,54.552127093530856,-1.3292847637575669,10,1932.8854578915307,1969.878256549738
1837,62855.0,UKC11_3082,UK,54.551891407470954,-1.3282931691416924,10,1805.2411215842665,1838.9520526392919
1838,62856.0,UKC11_3083,UK,54.55369448928399,-1.3287363896181001,2,3719.741824864707,3790.126565773252
1839,62857.0,UKC11_3084,UK,54.553887029854536,-1.3276382425834343,2,768.5978097025909,782.5646245161512
1840,62858.0,UKC11_3085,UK,54.55555262535327,-1.3331063798772878,2,4811.85445105976,4904.121523616991
1841,62859.0,UKC11_3086,UK,54.554550669234544,-1.3280692666643799,2,566.974087189025,577.5715966792243
1842,62860.0,UKC11_3087,UK,54.55469509469184,-1.3277740690296,2,407.27384590305456,414.47495409364024
1843,62861.0,UKC11_3088,UK,54.55510928745328,-1.3263906166396109,2,2954.9498579467704,3011.302689940256
1844,62862.0,UKC11_3089,UK,54.55654030287664,-1.3273541052025792,2,881.8943008221837,897.7796839573441
1845,62863.0,UKC11_3090,UK,54.5571786221414,-1.3440982351141555,2,3294.327415338333,3357.6960180004653
1846,62864.0,UKC11_3091,UK,54.558083492418135,-1.3415708928517638,2,2725.408384359993,2777.1318223747176
1847,62865.0,UKC11_3092,UK,54.558988760336206,-1.3421043864092743,2,3540.3007890415706,3607.578030035259
1848,62866.0,UKC11_3093,UK,54.55763724636832,-1.3362626898016374,2,2147.1677342231505,2187.589829909395
1849,62867.0,UKC11_3094,UK,54.55804264332176,-1.3365282214114962,2,5510.021951318105,5615.611923153184
1850,62868.0,UKC11_3095,UK,54.5582273546809,-1.3405001129121288,2,4096.698702127456,4175.4236801382785
1851,62869.0,UKC11_3096,UK,54.558371496802636,-1.3397573278222097,2,2532.810295993125,2581.116591377364
1852,62870.0,UKC11_3097,UK,54.56119409727321,-1.3442324202830722,2,1744.2979362546064,1776.8556244989097
1853,62871.0,UKC11_3098,UK,54.5617667128765,-1.3436120723415437,2,1484.6190419331012,1512.7587674681238
1854,62872.0,UKC11_3099,UK,54.56233800059928,-1.3441784291646484,2,1202.055166468539,1224.7211188651427
1855,62873.0,UKC11_3100,UK,54.56240360951907,-1.3397137980813243,2,1197.4524246306662,1219.4840707087249
1856,62874.0,UKC11_3101,UK,54.56127024049852,-1.3365571548384585,2,2095.3060169890973,2135.219348345215
1857,62875.0,UKC11_3102,UK,54.55935228958586,-1.3312200419884908,2,2203.736881208476,2245.197359629991
1858,62876.0,UKC11_3103,UK,54.55671522008172,-1.326053781666646,1,701.3305421699392,714.4829984827195
1859,62877.0,UKC11_3104,UK,54.55757200148554,-1.3263704884576903,2,733.7813227561452,747.4015868944889
1860,62878.0,UKC11_3105,UK,54.558720642328566,-1.3285850818078926,1,1572.0485550306146,1601.0404363905966
1861,62879.0,UKC11_3106,UK,54.559318487443846,-1.3301440982334256,2,552.2564825152476,561.8604522099708
1862,62880.0,UKC11_3107,UK,54.55926155749452,-1.3298336888211904,1,506.5223462384035,515.4751685388417
1863,62881.0,UKC11_3108,UK,54.559254999650534,-1.3295143117073984,1,569.5638787165389,579.8160458891181
1864,62882.0,UKC11_3109,UK,54.5588512673913,-1.327069695964183,1,844.451284010347,860.3721971257874
1865,62883.0,UKC11_3110,UK,54.5603965343386,-1.3348689201494204,2,1762.8780463914593,1796.3075176513184
1866,62884.0,UKC11_3111,UK,54.560491134078596,-1.3309876063054322,2,1838.3693093937009,1873.3669405243243
1867,62885.0,UKC11_3112,UK,54.561541381990544,-1.3340631668733596,2,1582.8054288904193,1612.262682440063
1868,62886.0,UKC11_3113,UK,54.5614041218388,-1.3324350869658896,2,2225.7516010011395,2267.6418517289244
1869,62887.0,UKC11_3114,UK,54.55974476640666,-1.3286665768513937,1,588.2850850683012,599.2679390415269
1870,62888.0,UKC11_3115,UK,54.55971671942413,-1.328264016650596,1,678.8978703001486,690.5422069105238
1871,62889.0,UKC11_3116,UK,54.5605219663589,-1.3299711570334354,1,556.4743327811983,566.3493506297579
1872,62890.0,UKC11_3117,UK,54.56058030950079,-1.3293239069166514,1,430.1863412801394,437.6675959292053
1873,62891.0,UKC11_3118,UK,54.56057416226662,-1.328957940919397,1,964.7134630606402,982.3206041966604
1874,62892.0,UKC11_3119,UK,54.56056680143385,-1.3285446377970802,1,949.5694524729448,967.3576094640379
1875,62893.0,UKC11_3120,UK,54.560542665817536,-1.3281359268468151,1,958.5051827831163,976.3354063036112
1876,62894.0,UKC11_3121,UK,54.55983933924954,-1.3265859149086143,1,741.5888754563828,754.8830842607998
1877,62895.0,UKC11_3122,UK,54.55983268235168,-1.326234378968027,1,981.4387831394063,999.5280481391761
1878,62896.0,UKC11_3123,UK,54.55994531736528,-1.3269154210135083,1,957.1318650757744,974.8391068303488
1879,62897.0,UKC11_3124,UK,54.56054141195593,-1.327698451746928,1,1294.0338317905675,1318.2398359440328
1880,62898.0,UKC11_3125,UK,54.56077200859311,-1.326673427140555,1,526.9395980970602,536.4233611645128
1881,62899.0,UKC11_3126,UK,54.56109489012661,-1.326632165970737,1,2732.114707933308,2784.6133197410277
1882,62900.0,UKC11_3127,UK,54.56152595614608,-1.325804062662756,1,612.9231139449079,623.9568803503537
1883,62901.0,UKC11_3128,UK,54.56207783534443,-1.327850649506638,1,433.8511103851142,441.40834461236074
1884,62902.0,UKC11_3129,UK,54.56209979404329,-1.3275388706040163,1,382.39757802065424,389.0378630481823
1885,62903.0,UKC11_3130,UK,54.56210592230575,-1.3272304702691464,1,472.0871239497761,480.3121309171789
1886,62904.0,UKC11_3131,UK,54.562103128416034,-1.3269316513986356,1,252.11783963510536,256.61535966447406
1887,62905.0,UKC11_3132,UK,54.5621190021377,-1.3266418664970454,1,290.83799423543104,295.51914596929225
