,building,RISK_ID,COUNTRY,LAT,LON,CLC_2012,AREA_m2,13/01/1984,14/01/1984,18/01/1995,24/01/2009,01/02/1983,25/03/1986,26/02/1990,28/02/1990,04/01/1998,11/02/1990,07/02/1996,27/12/1999,25/01/1990,11/02/2009,03/01/2012,28/01/1994,26/12/1999,16/12/2011,01/02/2008,25/11/1992,26/12/1998,16/10/1987,05/12/2013,08/02/1988,13/01/1993,07/01/2005,24/12/1997,27/01/2002,27/02/2010,23/11/1984,03/02/1990,08/02/1990,28/12/2011,30/10/2000,28/10/2013,22/10/1986,18/01/1983,20/01/1986,08/01/1991,18/01/2007,08/12/1993,05/11/1996,11/01/2005,03/12/1999,27/10/2002,27/10/1996,02/03/2008,28/10/1998,02/11/1981,26/12/2011,29/11/1988,28/03/1997,23/01/1993
63,43210,UKC11_149,UK,54.5678778,-1.400672401,12,3103.454333,137.6041892,412.8125676,0,0,1382.23408,0,412.8125676,0,0,0,0,0,0,0,0,0,0,0,0,0,137.6041892,0,0,137.6041892,0,8669.063919,6.88020946,412.8125676,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88020946,0,6.88020946,0,0,0,0,0,0,0,0,2.752083784
64,43211,UKC11_150,UK,54.56962309,-1.399656819,18,2172.351409,100.0189275,300.0567824,0,0,1004.690126,0,300.0567824,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0189275,0,0,100.0189275,0,6301.19243,5.000946373,300.0567824,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000946373,0,5.000946373,0,0,0,0,0,0,0,0,2.000378549
65,43212,UKC11_151,UK,54.56916558,-1.398227694,18,1166.90424,53.72634926,161.1790478,0,0,539.6811783,0,161.1790478,0,0,0,0,0,0,0,0,0,0,0,0,0,53.72634926,0,0,53.72634926,0,3384.760003,2.686317463,161.1790478,0,0,0,0,0,0,0,0,0,0,0,0,0,2.686317463,0,2.686317463,0,0,0,0,0,0,0,0,1.074526985
66,43213,UKC11_152,UK,54.56982311,-1.394978212,18,1666.708614,76.73823268,230.2146981,0,0,770.8355473,0,230.2146981,0,0,0,0,0,0,0,0,0,0,0,0,0,76.73823268,0,0,76.73823268,0,4834.508659,3.836911634,230.2146981,0,0,0,0,0,0,0,0,0,0,0,0,0,3.836911634,0,3.836911634,0,0,0,0,0,0,0,0,1.534764654
67,43350,UKC11_158,UK,54.49334829,-1.417344422,18,233.5111413,0.537563439,10.75126879,0,0,75.58141957,0,10.75126879,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75126879,0,0,10.75126879,0,677.3299336,0.161269032,10.75126879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537563439,0,0.537563439,0,0,0,0,0,0,0,0,0.215025376
68,43357,UKC11_165,UK,54.49538102,-1.40717661,18,1121.899484,2.582712507,51.65425014,0,0,363.1293785,0,51.65425014,0,0,0,0,0,0,0,0,0,0,0,0,0,51.65425014,0,0,51.65425014,0,3254.217759,0.774813752,51.65425014,0,0,0,0,0,0,0,0,0,0,0,0,0,2.582712507,0,2.582712507,0,0,0,0,0,0,0,0,1.033085003
69,43358,UKC11_166,UK,54.49539098,-1.404155271,18,477.8202971,1.099984869,21.99969739,0,0,154.6578726,0,21.99969739,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99969739,0,0,21.99969739,0,1385.980936,0.329995461,21.99969739,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099984869,0,1.099984869,0,0,0,0,0,0,0,0,0.439993948
70,43359,UKC11_167,UK,54.49535144,-1.402665091,18,917.9758972,2.113262253,42.26524506,0,0,297.1246728,0,42.26524506,0,0,0,0,0,0,0,0,0,0,0,0,0,42.26524506,0,0,42.26524506,0,2662.710439,0.633978676,42.26524506,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113262253,0,2.113262253,0,0,0,0,0,0,0,0,0.845304901
71,43360,UKC11_168,UK,54.49934986,-1.404124388,12,848.6007166,1.881307102,37.62614205,0,0,264.5117786,0,37.62614205,0,0,0,0,0,0,0,0,0,0,0,0,0,37.62614205,0,0,37.62614205,0,2370.446949,0.564392131,37.62614205,0,0,0,0,0,0,0,0,0,0,0,0,0,1.881307102,0,1.881307102,0,0,0,0,0,0,0,0,0.752522841
72,43361,UKC11_169,UK,54.50523279,-1.396451387,12,1153.285933,2.556779619,51.13559238,0,0,359.4832144,0,51.13559238,0,0,0,0,0,0,0,0,0,0,0,0,0,51.13559238,0,0,51.13559238,0,3221.54232,0.767033886,51.13559238,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556779619,0,2.556779619,0,0,0,0,0,0,0,0,1.022711848
73,43392,UKC11_191,UK,54.5128246,-1.412225154,6,187.3320657,0.415306208,8.306124158,0,0,58.39205283,0,8.306124158,0,0,0,0,0,0,0,0,0,0,0,0,0,8.306124158,0,0,8.306124158,0,523.285822,0.124591862,8.306124158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415306208,0,0.415306208,0,0,0,0,0,0,0,0,0.166122483
74,43393,UKC11_192,UK,54.5130768,-1.412172666,6,199.0603326,0.441307213,8.826144268,0,0,62.0477942,0,8.826144268,0,0,0,0,0,0,0,0,0,0,0,0,0,8.826144268,0,0,8.826144268,0,556.0470889,0.132392164,8.826144268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441307213,0,0.441307213,0,0,0,0,0,0,0,0,0.176522885
75,43394,UKC11_193,UK,54.51330488,-1.412944121,6,531.7135871,1.17878353,23.57567059,0,0,165.7369643,0,23.57567059,0,0,0,0,0,0,0,0,0,0,0,0,0,23.57567059,0,0,23.57567059,0,1485.267247,0.353635059,23.57567059,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17878353,0,1.17878353,0,0,0,0,0,0,0,0,0.471513412
76,43395,UKC11_194,UK,54.51911461,-1.406026334,12,1025.663886,2.27384766,45.47695319,0,0,319.702981,0,45.47695319,0,0,0,0,0,0,0,0,0,0,0,0,0,45.47695319,0,0,45.47695319,0,2865.048051,0.682154298,45.47695319,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27384766,0,2.27384766,0,0,0,0,0,0,0,0,0.909539064
77,43396,UKC11_195,UK,54.5259025,-1.406590936,12,1300.183508,2.8824445,57.64888999,0,0,405.2716967,0,57.64888999,0,0,0,0,0,0,0,0,0,0,0,0,0,57.64888999,0,0,57.64888999,0,3631.88007,0.86473335,57.64888999,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8824445,0,2.8824445,0,0,0,0,0,0,0,0,1.1529778
78,43397,UKC11_196,UK,54.51950628,-1.393543838,12,371.6611496,0.823954949,16.47909898,0,0,115.8480659,0,16.47909898,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47909898,0,0,16.47909898,0,1038.183236,0.247186485,16.47909898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823954949,0,0.823954949,0,0,0,0,0,0,0,0,0.32958198
79,43398,UKC11_197,UK,54.51980249,-1.394197014,12,653.9651247,1.449809327,28.99618654,0,0,203.8431914,0,28.99618654,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99618654,0,0,28.99618654,0,1826.759752,0.434942798,28.99618654,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449809327,0,1.449809327,0,0,0,0,0,0,0,0,0.579923731
80,43399,UKC11_198,UK,54.52032253,-1.397271842,12,224.7153876,0.49818324,9.963664806,0,0,70.04456359,0,9.963664806,0,0,0,0,0,0,0,0,0,0,0,0,0,9.963664806,0,0,9.963664806,0,627.7108828,0.149454972,9.963664806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49818324,0,0.49818324,0,0,0,0,0,0,0,0,0.199273296
81,43400,UKC11_199,UK,54.52736949,-1.384894319,3,965.4695973,2.140399808,42.80799615,0,0,300.9402129,0,42.80799615,0,0,0,0,0,0,0,0,0,0,0,0,0,42.80799615,0,0,42.80799615,0,2696.903758,0.642119942,42.80799615,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140399808,0,2.140399808,0,0,0,0,0,0,0,0,0.856159923
82,43401,UKC11_200,UK,54.52776432,-1.384344419,3,187.9803083,0.416743331,8.334866614,0,0,58.5941123,0,8.334866614,0,0,0,0,0,0,0,0,0,0,0,0,0,8.334866614,0,0,8.334866614,0,525.0965967,0.125022999,8.334866614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416743331,0,0.416743331,0,0,0,0,0,0,0,0,0.166697332
83,43511,UKC11_201,UK,54.53640702,-1.441933412,12,1762.875849,78.16422471,234.4926741,0,0,785.1596372,0,234.4926741,0,0,0,0,0,0,0,0,0,0,0,0,0,78.16422471,0,0,78.16422471,0,4924.346157,3.908211236,234.4926741,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908211236,0,3.908211236,0,0,0,0,0,0,0,0,1.563284494
84,43513,UKC11_202,UK,54.54184254,-1.445529432,12,913.998464,2.026290773,121.5774464,0,0,407.0818163,0,40.52581546,0.405258155,0,0,0,0,0,0,0,0,0,0,0,0,2.026290773,0,0,40.52581546,0,2553.126374,0.607887232,121.5774464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810516309,0,0.810516309,0,0,0,0,0,0,0,0,0.810516309
85,43514,UKC11_203,UK,54.54391922,-1.443136169,12,285.4378672,12.65604132,37.96812397,0,0,127.1299351,0,37.96812397,0,0,0,0,0,0,0,0,0,0,0,0,0,12.65604132,0,0,12.65604132,0,797.3306034,0.632802066,37.96812397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632802066,0,0.632802066,0,0,0,0,0,0,0,0,0.253120826
86,43515,UKC11_204,UK,54.54341498,-1.438337731,12,1077.143061,47.75949046,143.2784714,0,0,479.7440817,0,143.2784714,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75949046,0,0,47.75949046,0,3008.847899,2.387974523,143.2784714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387974523,0,2.387974523,0,0,0,0,0,0,0,0,0.955189809
87,43516,UKC11_205,UK,54.54334467,-1.437589345,12,292.6025814,12.97371788,38.92115364,0,0,130.3209961,0,38.92115364,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97371788,0,0,12.97371788,0,817.3442265,0.648685894,38.92115364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648685894,0,0.648685894,0,0,0,0,0,0,0,0,0.259474358
88,43517,UKC11_206,UK,54.5489989,-1.434969943,12,807.1935669,35.79018873,107.3705662,0,0,359.5124458,0,107.3705662,0,0,0,0,0,0,0,0,0,0,0,0,0,35.79018873,0,0,35.79018873,0,2254.78189,1.789509437,107.3705662,0,0,0,0,0,0,0,0,0,0,0,0,0,1.789509437,0,1.789509437,0,0,0,0,0,0,0,0,0.715803775
89,43518,UKC11_207,UK,54.53855885,-1.417264826,12,679.0834143,30.10990741,90.32972224,0,0,302.45402,0,90.32972224,0,0,0,0,0,0,0,0,0,0,0,0,0,30.10990741,0,0,30.10990741,0,1896.924167,1.505495371,90.32972224,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505495371,0,1.505495371,0,0,0,0,0,0,0,0,0.602198148
90,43519,UKC11_208,UK,54.52993997,-1.395612122,12,957.595596,2.122943524,42.45887049,0,0,298.4858595,0,42.45887049,0,0,0,0,0,0,0,0,0,0,0,0,0,42.45887049,0,0,42.45887049,0,2674.908841,0.636883057,42.45887049,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122943524,0,2.122943524,0,0,0,0,0,0,0,0,0.84917741
91,43520,UKC11_209,UK,54.54156285,-1.415694147,12,323.306448,14.33509788,43.00529365,0,0,143.9960583,0,43.00529365,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33509788,0,0,14.33509788,0,903.1111667,0.716754894,43.00529365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716754894,0,0.716754894,0,0,0,0,0,0,0,0,0.286701958
92,43521,UKC11_210,UK,54.54134643,-1.414271211,12,899.934035,39.90221216,119.7066365,0,0,400.8177212,0,119.7066365,0,0,0,0,0,0,0,0,0,0,0,0,0,39.90221216,0,0,39.90221216,0,2513.839366,1.995110608,119.7066365,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995110608,0,1.995110608,0,0,0,0,0,0,0,0,0.798044243
93,43522,UKC11_211,UK,54.54198006,-1.415346777,12,436.1477733,19.33837405,58.01512214,0,0,194.2539673,0,58.01512214,0,0,0,0,0,0,0,0,0,0,0,0,0,19.33837405,0,0,19.33837405,0,1218.317565,0.966918702,58.01512214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966918702,0,0.966918702,0,0,0,0,0,0,0,0,0.386767481
94,43523,UKC11_212,UK,54.54063487,-1.410639238,18,542.0729118,24.95800219,74.87400658,0,0,250.703132,0,74.87400658,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95800219,0,0,24.95800219,0,1572.354138,1.24790011,74.87400658,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24790011,0,1.24790011,0,0,0,0,0,0,0,0,0.499160044
95,43524,UKC11_213,UK,54.54084237,-1.409821846,18,353.2859528,16.26591441,48.79774322,0,0,163.3911102,0,48.79774322,0,0,0,0,0,0,0,0,0,0,0,0,0,16.26591441,0,0,16.26591441,0,1024.752608,0.81329572,48.79774322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81329572,0,0.81329572,0,0,0,0,0,0,0,0,0.325318288
96,43525,UKC11_214,UK,54.54130847,-1.410795144,12,840.4850438,37.2663009,111.7989027,0,0,374.3399925,0,111.7989027,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2663009,0,0,37.2663009,0,2347.776956,1.863315045,111.7989027,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863315045,0,1.863315045,0,0,0,0,0,0,0,0,0.745326018
97,43526,UKC11_215,UK,54.54222052,-1.410016577,12,851.5344367,37.75622038,113.2686611,0,0,379.2612337,0,113.2686611,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75622038,0,0,37.75622038,0,2378.641884,1.887811019,113.2686611,0,0,0,0,0,0,0,0,0,0,0,0,0,1.887811019,0,1.887811019,0,0,0,0,0,0,0,0,0.755124408
98,43527,UKC11_216,UK,54.54575586,-1.41013074,12,1031.366494,45.72980138,137.1894042,0,0,459.3558549,0,137.1894042,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72980138,0,0,45.72980138,0,2880.977487,2.286490069,137.1894042,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286490069,0,2.286490069,0,0,0,0,0,0,0,0,0.914596028
99,43528,UKC11_217,UK,54.54480185,-1.384131929,12,1088.375492,48.25752566,144.772577,0,0,484.7468452,0,144.772577,0,0,0,0,0,0,0,0,0,0,0,0,0,48.25752566,0,0,48.25752566,0,3040.224116,2.412876283,144.772577,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412876283,0,2.412876283,0,0,0,0,0,0,0,0,0.965150513
100,43529,UKC11_218,UK,54.54775722,-1.391612817,12,572.2895234,25.3747687,76.12430609,0,0,254.8895516,0,76.12430609,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3747687,0,0,25.3747687,0,1598.610428,1.268738435,76.12430609,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268738435,0,1.268738435,0,0,0,0,0,0,0,0,0.507495374
101,43530,UKC11_219,UK,54.54868104,-1.388159922,12,408.6797707,18.12046915,54.36140744,0,0,182.0201126,0,54.36140744,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12046915,0,0,18.12046915,0,1141.589556,0.906023457,54.36140744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906023457,0,0.906023457,0,0,0,0,0,0,0,0,0.362409383
102,43531,UKC11_220,UK,54.54959629,-1.383141863,12,7.45963558,0.330753089,0.992259266,0,0,3.322414775,0,0.992259266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330753089,0,0,0.330753089,0,20.83744458,0.016537654,0.992259266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016537654,0,0.016537654,0,0,0,0,0,0,0,0,0.006615062
103,43532,UKC11_221,UK,54.55026251,-1.383798097,12,632.0116497,28.02279051,84.06837153,0,0,281.4889307,0,84.06837153,0,0,0,0,0,0,0,0,0,0,0,0,0,28.02279051,0,0,28.02279051,0,1765.435802,1.401139525,84.06837153,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401139525,0,1.401139525,0,0,0,0,0,0,0,0,0.56045581
104,43536,UKC11_224,UK,54.56013806,-1.428766197,12,646.3226246,28.65732541,85.97197624,0,0,287.8628338,0,85.97197624,0,0,0,0,0,0,0,0,0,0,0,0,0,28.65732541,0,0,28.65732541,0,1805.411501,1.432866271,85.97197624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432866271,0,1.432866271,0,0,0,0,0,0,0,0,0.573146508
105,43543,UKC11_231,UK,54.56173225,-1.411449706,12,786.9671943,34.89337077,104.6801123,0,0,350.5039094,0,104.6801123,0,0,0,0,0,0,0,0,0,0,0,0,0,34.89337077,0,0,34.89337077,0,2198.282358,1.744668538,104.6801123,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744668538,0,1.744668538,0,0,0,0,0,0,0,0,0.697867415
106,43544,UKC11_232,UK,54.56275915,-1.413464135,12,482.3403704,21.38650951,64.15952852,0,0,214.827488,0,64.15952852,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38650951,0,0,21.38650951,0,1347.350099,1.069325475,64.15952852,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069325475,0,1.069325475,0,0,0,0,0,0,0,0,0.42773019
107,43545,UKC11_233,UK,54.56158512,-1.408587393,12,616.490873,27.33461415,82.00384246,0,0,274.5761992,0,82.00384246,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33461415,0,0,27.33461415,0,1722.080692,1.366730708,82.00384246,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366730708,0,1.366730708,0,0,0,0,0,0,0,0,0.546692283
108,43546,UKC11_234,UK,54.56177994,-1.409955862,12,1208.939132,53.60320185,160.8096056,0,0,538.4441626,0,160.8096056,0,0,0,0,0,0,0,0,0,0,0,0,0,53.60320185,0,0,53.60320185,0,3377.001717,2.680160093,160.8096056,0,0,0,0,0,0,0,0,0,0,0,0,0,2.680160093,0,2.680160093,0,0,0,0,0,0,0,0,1.072064037
109,43547,UKC11_235,UK,54.56241684,-1.409488403,12,478.466901,21.21476359,63.64429076,0,0,213.1023002,0,63.64429076,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21476359,0,0,21.21476359,0,1336.530106,1.060738179,63.64429076,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060738179,0,1.060738179,0,0,0,0,0,0,0,0,0.424295272
110,43548,UKC11_236,UK,54.5550593,-1.400837311,18,556.9175996,25.64147806,76.92443417,0,0,257.5686471,0,76.92443417,0,0,0,0,0,0,0,0,0,0,0,0,0,25.64147806,0,0,25.64147806,0,1615.413118,1.282073903,76.92443417,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282073903,0,1.282073903,0,0,0,0,0,0,0,0,0.512829561
111,43549,UKC11_237,UK,54.55675227,-1.398066054,18,581.0582619,26.75295714,80.25887142,0,0,268.7334545,0,80.25887142,0,0,0,0,0,0,0,0,0,0,0,0,0,26.75295714,0,0,26.75295714,0,1685.4363,1.337647857,80.25887142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337647857,0,1.337647857,0,0,0,0,0,0,0,0,0.535059143
112,43550,UKC11_238,UK,54.55264303,-1.38465463,12,1172.961273,52.0079781,156.0239343,0,0,522.42014,0,156.0239343,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0079781,0,0,52.0079781,0,3276.50262,2.600398905,156.0239343,0,0,0,0,0,0,0,0,0,0,0,0,0,2.600398905,0,2.600398905,0,0,0,0,0,0,0,0,1.040159562
113,43552,UKC11_240,UK,54.56371193,-1.41383569,12,709.7580992,31.46999353,94.40998059,0,0,316.116085,0,94.40998059,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46999353,0,0,31.46999353,0,1982.609592,1.573499676,94.40998059,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573499676,0,1.573499676,0,0,0,0,0,0,0,0,0.629399871
114,43553,UKC11_241,UK,54.56510152,-1.411167651,12,235.6010799,10.44632596,31.33897789,0,0,104.9333443,0,31.33897789,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44632596,0,0,10.44632596,0,658.1185356,0.522316298,31.33897789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522316298,0,0.522316298,0,0,0,0,0,0,0,0,0.208926519
115,43555,UKC11_243,UK,54.56309921,-1.406946455,12,653.3403013,28.96848247,86.9054474,0,0,290.9884064,0,86.9054474,0,0,0,0,0,0,0,0,0,0,0,0,0,28.96848247,0,0,28.96848247,0,1825.014395,1.448424123,86.9054474,0,0,0,0,0,0,0,0,0,0,0,0,0,1.448424123,0,1.448424123,0,0,0,0,0,0,0,0,0.579369649
116,43556,UKC11_244,UK,54.56897985,-1.403630594,18,994.229571,45.7761,137.3283,0,0,459.8209245,0,137.3283,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7761,0,0,45.7761,0,2883.8943,2.288805,137.3283,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288805,0,2.288805,0,0,0,0,0,0,0,0,0.915522
117,43557,UKC11_245,UK,54.56308168,-1.392662978,12,1483.739649,65.78759327,197.3627798,0,0,660.8363744,0,197.3627798,0,0,0,0,0,0,0,0,0,0,0,0,0,65.78759327,0,0,65.78759327,0,4144.618376,3.289379663,197.3627798,0,0,0,0,0,0,0,0,0,0,0,0,0,3.289379663,0,3.289379663,0,0,0,0,0,0,0,0,1.315751865
118,43558,UKC11_246,UK,54.56703307,-1.400581432,12,1087.559681,48.2213534,144.6640602,0,0,484.3834949,0,144.6640602,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2213534,0,0,48.2213534,0,3037.945264,2.41106767,144.6640602,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41106767,0,2.41106767,0,0,0,0,0,0,0,0,0.964427068
119,43559,UKC11_247,UK,54.56587394,-1.396601872,12,424.0988718,18.8041373,56.41241191,0,0,188.8875592,0,56.41241191,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8041373,0,0,18.8041373,0,1184.66065,0.940206865,56.41241191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940206865,0,0.940206865,0,0,0,0,0,0,0,0,0.376082746
120,43560,UKC11_248,UK,54.56910909,-1.399918773,18,299.9408043,13.80980877,41.42942632,0,0,138.7195291,0,41.42942632,0,0,0,0,0,0,0,0,0,0,0,0,0,13.80980877,0,0,13.80980877,0,870.0179527,0.690490439,41.42942632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690490439,0,0.690490439,0,0,0,0,0,0,0,0,0.276196175
121,43561,UKC11_249,UK,54.57010472,-1.40018063,18,888.9562676,40.92912963,122.7873889,0,0,411.1331072,0,122.7873889,0,0,0,0,0,0,0,0,0,0,0,0,0,40.92912963,0,0,40.92912963,0,2578.535167,2.046456482,122.7873889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.046456482,0,2.046456482,0,0,0,0,0,0,0,0,0.818582593
122,43562,UKC11_250,UK,54.56971091,-1.396792725,18,1018.405455,46.88920076,140.6676023,0,0,471.0020217,0,140.6676023,0,0,0,0,0,0,0,0,0,0,0,0,0,46.88920076,0,0,46.88920076,0,2954.019648,2.344460038,140.6676023,0,0,0,0,0,0,0,0,0,0,0,0,0,2.344460038,0,2.344460038,0,0,0,0,0,0,0,0,0.937784015
123,43563,UKC11_251,UK,54.56886063,-1.396132094,18,816.0374933,37.57181941,112.7154582,0,0,377.408926,0,112.7154582,0,0,0,0,0,0,0,0,0,0,0,0,0,37.57181941,0,0,37.57181941,0,2367.024623,1.87859097,112.7154582,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87859097,0,1.87859097,0,0,0,0,0,0,0,0,0.751436388
124,43564,UKC11_252,UK,54.56928933,-1.394170317,18,858.3758246,39.52115158,118.5634547,0,0,396.9899676,0,118.5634547,0,0,0,0,0,0,0,0,0,0,0,0,0,39.52115158,0,0,39.52115158,0,2489.83255,1.976057579,118.5634547,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976057579,0,1.976057579,0,0,0,0,0,0,0,0,0.790423032
125,43565,UKC11_253,UK,54.56948984,-1.392660293,18,456.2600158,21.00702365,63.02107094,0,0,211.0155525,0,63.02107094,0,0,0,0,0,0,0,0,0,0,0,0,0,21.00702365,0,0,21.00702365,0,1323.44249,1.050351182,63.02107094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050351182,0,1.050351182,0,0,0,0,0,0,0,0,0.420140473
126,43566,UKC11_254,UK,54.56975127,-1.387431346,18,831.520942,38.28470496,114.8541149,0,0,384.5698613,0,114.8541149,0,0,0,0,0,0,0,0,0,0,0,0,0,38.28470496,0,0,38.28470496,0,2411.936413,1.914235248,114.8541149,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914235248,0,1.914235248,0,0,0,0,0,0,0,0,0.765694099
127,43567,UKC11_255,UK,54.57011641,-1.387925666,18,944.1346101,43.46963879,130.4089164,0,0,436.6525216,0,130.4089164,0,0,0,0,0,0,0,0,0,0,0,0,0,43.46963879,0,0,43.46963879,0,2738.587243,2.173481939,130.4089164,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173481939,0,2.173481939,0,0,0,0,0,0,0,0,0.869392776
128,43568,UKC11_256,UK,54.57327152,-1.385751941,18,481.7085474,22.17871936,66.53615808,0,0,222.785236,0,66.53615808,0,0,0,0,0,0,0,0,0,0,0,0,0,22.17871936,0,0,22.17871936,0,1397.25932,1.108935968,66.53615808,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108935968,0,1.108935968,0,0,0,0,0,0,0,0,0.443574387
129,43569,UKC11_257,UK,54.57356336,-1.385881806,18,234.3331617,10.78911607,32.36734821,0,0,108.3766709,0,32.36734821,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78911607,0,0,10.78911607,0,679.7143123,0.539455803,32.36734821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539455803,0,0.539455803,0,0,0,0,0,0,0,0,0.215782321
130,43670,UKC11_262,UK,54.48540065,-1.415725561,18,302.7261371,0.696902523,13.93805045,0,0,97.98449468,0,0.696902523,0.139380505,0,0,0,0,0,0,0,0,0,0,0,0,13.93805045,0,0,13.93805045,0,1103.336074,0.139380505,13.93805045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278761009,0,0.278761009,0,0,0,0,0,0,0,0,0.209070757
131,43672,UKC11_264,UK,54.4888687,-1.412305368,18,175.1240941,0.403151258,8.063025155,0,0,56.68306684,0,0.403151258,0.080630252,0,0,0,0,0,0,0,0,0,0,0,0,8.063025155,0,0,8.063025155,0,638.2690713,0.080630252,8.063025155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161260503,0,0.161260503,0,0,0,0,0,0,0,0,0.120945377
132,43673,UKC11_265,UK,54.49352251,-1.412310411,18,175.1229609,0.403148649,8.062972983,0,0,56.68270007,0,8.062972983,0,0,0,0,0,0,0,0,0,0,0,0,0,8.062972983,0,0,8.062972983,0,507.9672979,0.120944595,8.062972983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403148649,0,0.403148649,0,0,0,0,0,0,0,0,0.16125946
133,43674,UKC11_266,UK,54.49358296,-1.411760716,18,478.6453,1.1018841,22.03768199,0,0,154.9249044,0,22.03768199,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03768199,0,0,22.03768199,0,1388.373966,0.33056523,22.03768199,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1018841,0,1.1018841,0,0,0,0,0,0,0,0,0.44075364
