,ID_,building,COUNTRY,CLC_2012,AREA_m2,07/02/2020,10/02/2020,15/02/2020,04/10/2020,31/10/2020,23/03/2021,LAT,LON
5030,5030_UKC11,house,UK,2,46.50902189,0,0,0,0,0,0,54.54339657,-1.302095635
5031,5031_UKC11,house,UK,2,46.20449535,0,0,0,0,0,0,54.5434661,-1.302104526
5032,5032_UKC11,house,UK,2,45.89060491,0,0,0,0,0,0,54.54353515,-1.30211325
5033,5033_UKC11,house,UK,2,45.38234957,0,0,0,0,0,0,54.54317776,-1.301503729
5034,5034_UKC11,house,UK,2,46.54953425,0,0,0,0,0,0,54.54318345,-1.30138505
5035,5035_UKC11,house,UK,2,46.23636063,0,0,0,0,0,0,54.5431891,-1.30126525
5036,5036_UKC11,house,UK,2,45.88075443,0,0,0,0,0,0,54.54319466,-1.301146303
5037,5037_UKC11,house,UK,2,45.33736719,0,0,0,0,0,0,54.54320318,-1.300982858
5038,5038_UKC11,house,UK,2,46.5495055,0,0,0,0,0,0,54.54320886,-1.300864203
5039,5039_UKC11,house,UK,2,46.23229774,0,0,0,0,0,0,54.5432145,-1.3007444
5040,5040_UKC11,house,UK,2,45.85950972,0,0,0,0,0,0,54.54322005,-1.300625476
5041,5041_UKC11,house,UK,2,45.3603908,0,0,0,0,0,0,54.54296875,-1.300947177
5042,5042_UKC11,house,UK,2,46.53074999,0,0,0,0,0,0,54.54297561,-1.300828703
5043,5043_UKC11,house,UK,2,46.21209822,0,0,0,0,0,0,54.54298245,-1.3007091
5044,5044_UKC11,house,UK,2,45.87680491,0,0,0,0,0,0,54.5429892,-1.300590327
5045,5045_UKC11,house,UK,2,45.32299543,0,0,0,0,0,0,54.54294086,-1.301469853
5046,5046_UKC11,house,UK,2,46.55506035,0,0,0,0,0,0,54.54294727,-1.301351281
5047,5047_UKC11,house,UK,2,46.24145186,0,0,0,0,0,0,54.54295367,-1.301231618
5048,5048_UKC11,house,UK,2,45.88490627,0,0,0,0,0,0,54.54295998,-1.301112735
5049,5049_UKC11,house,UK,2,45.35749389,0,0,0,0,0,0,54.54402895,-1.300987076
5050,5050_UKC11,house,UK,2,46.51775073,0,0,0,0,0,0,54.54396007,-1.300978063
5051,5051_UKC11,house,UK,2,46.23391604,0,0,0,0,0,0,54.54389055,-1.30096915
5052,5052_UKC11,house,UK,2,45.86305426,0,0,0,0,0,0,54.54382152,-1.300960389
5053,5053_UKC11,semidetached_house,UK,2,43.91614847,0,0,0,0,0,0,54.52972917,-1.29760264
5054,5054_UKC11,semidetached_house,UK,2,44.59836486,0,0,0,0,0,0,54.52972316,-1.297690654
5055,5055_UKC11,semidetached_house,UK,2,33.63362114,0,0,0,0,0,0,54.52974655,-1.29736785
5056,5056_UKC11,semidetached_house,UK,2,33.83915636,0,0,0,0,0,0,54.52974175,-1.29743245
5057,5057_UKC11,semidetached_house,UK,2,33.87279955,0,0,0,0,0,0,54.52975567,-1.297203307
5058,5058_UKC11,semidetached_house,UK,2,33.5534007,0,0,0,0,0,0,54.52976048,-1.297138693
5059,5059_UKC11,semidetached_house,UK,2,33.89051711,0,0,0,0,0,0,54.52976855,-1.296976
5060,5060_UKC11,semidetached_house,UK,2,33.58221647,0,0,0,0,0,0,54.52977335,-1.2969114
5061,5061_UKC11,semidetached_house,UK,2,33.86653551,0,0,0,0,0,0,54.52979264,-1.296740622
5062,5062_UKC11,semidetached_house,UK,2,33.60961774,0,0,0,0,0,0,54.52979746,-1.296676028
5063,5063_UKC11,semidetached_house,UK,2,33.86845865,0,0,0,0,0,0,54.52938182,-1.297361857
5064,5064_UKC11,semidetached_house,UK,2,33.62260058,0,0,0,0,0,0,54.5293866,-1.29729725
5065,5065_UKC11,semidetached_house,UK,2,33.86844395,0,0,0,0,0,0,54.52939972,-1.297140557
5066,5066_UKC11,semidetached_house,UK,2,33.59858792,0,0,0,0,0,0,54.52940449,-1.297075972
5067,5067_UKC11,semidetached_house,UK,2,33.89080772,0,0,0,0,0,0,54.52941525,-1.2969126
5068,5068_UKC11,semidetached_house,UK,2,33.58250444,0,0,0,0,0,0,54.52942005,-1.296848
5069,5069_UKC11,semidetached_house,UK,2,33.83946157,0,0,0,0,0,0,54.52937015,-1.29758715
5070,5070_UKC11,semidetached_house,UK,2,33.63392449,0,0,0,0,0,0,54.52937495,-1.29752255
5071,5071_UKC11,semidetached_house,UK,2,44.57618905,0,0,0,0,0,0,54.52933797,-1.297829531
5072,5072_UKC11,semidetached_house,UK,2,43.91655913,0,0,0,0,0,0,54.52934397,-1.29774154
5073,5073_UKC11,semidetached_house,UK,2,44.57576889,0,0,0,0,0,0,54.52972632,-1.29791131
5074,5074_UKC11,semidetached_house,UK,2,43.91614512,0,0,0,0,0,0,54.52973232,-1.29782336
5075,5075_UKC11,semidetached_house,UK,2,44.57580173,0,0,0,0,0,0,54.52969597,-1.298152731
5076,5076_UKC11,semidetached_house,UK,2,43.9161775,0,0,0,0,0,0,54.52970197,-1.29806474
5077,5077_UKC11,semidetached_house,UK,2,44.62566179,0,0,0,0,0,0,54.52933874,-1.298095044
5078,5078_UKC11,semidetached_house,UK,2,43.95305992,0,0,0,0,0,0,54.52934475,-1.29800705
5079,5079_UKC11,semidetached_house,UK,2,44.63817272,0,0,0,0,0,0,54.52963122,-1.296336804
5080,5080_UKC11,semidetached_house,UK,2,43.93436004,0,0,0,0,0,0,54.52957999,-1.296328873
5081,5081_UKC11,semidetached_house,UK,2,48.45552479,0,0,0,0,0,0,54.52979525,-1.2964972
5082,5082_UKC11,semidetached_house,UK,2,46.81126953,0,0,0,0,0,0,54.52980147,-1.29640669
5083,5083_UKC11,semidetached_house,UK,2,46.81169916,0,0,0,0,0,0,54.52942332,-1.29661111
5084,5084_UKC11,semidetached_house,UK,2,48.49445295,0,0,0,0,0,0,54.52941707,-1.29670159
5085,5085_UKC11,semidetached_house,UK,2,43.91450799,0,0,0,0,0,0,54.52940899,-1.296357373
5086,5086_UKC11,semidetached_house,UK,2,44.58530747,0,0,0,0,0,0,54.5294027,-1.296445298
5087,5087_UKC11,semidetached_house,UK,2,65.16545737,0,0,0,0,0,0,54.53003624,-1.297829773
5088,5088_UKC11,semidetached_house,UK,2,67.56195732,0,0,0,0,0,0,54.5300306,-1.2979275
5089,5089_UKC11,semidetached_house,UK,2,67.54060861,0,0,0,0,0,0,54.53001927,-1.297654842
5090,5090_UKC11,semidetached_house,UK,2,65.12003683,0,0,0,0,0,0,54.53002576,-1.297557331
5091,5091_UKC11,semidetached_house,UK,2,67.53409411,0,0,0,0,0,0,54.53003674,-1.297388323
5092,5092_UKC11,semidetached_house,UK,2,65.15586171,0,0,0,0,0,0,54.53004322,-1.297290742
5093,5093_UKC11,semidetached_house,UK,2,41.29145621,0,0,0,0,0,0,54.53004045,-1.2971153
5094,5094_UKC11,semidetached_house,UK,2,40.87322073,0,0,0,0,0,0,54.53004591,-1.297031506
5095,5095_UKC11,semidetached_house,UK,2,40.87320642,0,0,0,0,0,0,54.53006031,-1.296790306
5096,5096_UKC11,semidetached_house,UK,2,41.29144178,0,0,0,0,0,0,54.53005485,-1.2968741
5097,5097_UKC11,semidetached_house,UK,2,40.90482955,0,0,0,0,0,0,54.53007386,-1.296542783
5098,5098_UKC11,semidetached_house,UK,2,41.29142824,0,0,0,0,0,0,54.53006835,-1.2966266
5099,5099_UKC11,semidetached_house,UK,2,40.90793475,0,0,0,0,0,0,54.53010368,-1.296301116
5100,5100_UKC11,semidetached_house,UK,2,41.3520771,0,0,0,0,0,0,54.5300982,-1.2963849
5101,5101_UKC11,semidetached_house,UK,2,40.89536721,0,0,0,0,0,0,54.53013211,-1.296075783
5102,5102_UKC11,semidetached_house,UK,2,41.29136979,0,0,0,0,0,0,54.53012665,-1.2961596
5103,5103_UKC11,semidetached_house,UK,2,40.90768988,0,0,0,0,0,0,54.53035028,-1.296373516
5104,5104_UKC11,semidetached_house,UK,2,41.35182956,0,0,0,0,0,0,54.5303448,-1.2964573
5105,5105_UKC11,semidetached_house,UK,2,40.87289319,0,0,0,0,0,0,54.53037601,-1.296133006
5106,5106_UKC11,semidetached_house,UK,2,41.29112533,0,0,0,0,0,0,54.53037055,-1.2962168
5107,5107_UKC11,semidetached_house,UK,2,40.87296779,0,0,0,0,0,0,54.53030081,-1.297155706
5108,5108_UKC11,semidetached_house,UK,2,41.3173962,0,0,0,0,0,0,54.53029535,-1.297239527
5109,5109_UKC11,semidetached_house,UK,2,40.88755698,0,0,0,0,0,0,54.53030477,-1.29740451
5110,5110_UKC11,semidetached_house,UK,2,41.31890678,0,0,0,0,0,0,54.53029816,-1.297488083
5111,5111_UKC11,semidetached_house,UK,2,40.92321621,0,0,0,0,0,0,54.53031763,-1.297654365
5112,5112_UKC11,semidetached_house,UK,2,41.34065742,0,0,0,0,0,0,54.53031103,-1.29773794
5113,5113_UKC11,semidetached_house,UK,2,40.92324311,0,0,0,0,0,0,54.53029054,-1.29788902
5114,5114_UKC11,semidetached_house,UK,2,41.31892109,0,0,0,0,0,0,54.53028392,-1.297972563
5115,5115_UKC11,semidetached_house,UK,2,67.51550517,0,0,0,0,0,0,54.5303202,-1.29699225
5116,5116_UKC11,semidetached_house,UK,2,65.14009832,0,0,0,0,0,0,54.5303275,-1.2968949
5117,5117_UKC11,semidetached_house,UK,2,67.58249608,0,0,0,0,0,0,54.530338,-1.2967115
5118,5118_UKC11,semidetached_house,UK,2,65.14007019,0,0,0,0,0,0,54.5303453,-1.2966141
5119,5119_UKC11,semidetached_house,UK,2,65.16116093,0,0,0,0,0,0,54.53042894,-1.295863673
5120,5120_UKC11,semidetached_house,UK,2,67.51533879,0,0,0,0,0,0,54.5304217,-1.29596105
5121,5121_UKC11,semidetached_house,UK,2,110.5847864,0,0,0,0,0,0,54.52965573,-1.298442163
5122,5122_UKC11,semidetached_house,UK,2,65.02094215,0,0,0,0,0,0,54.52966371,-1.298313281
5123,5123_UKC11,house,UK,2,39.42497817,0,0,0,0,0,0,54.52957889,-1.299015123
5124,5124_UKC11,house,UK,2,39.42505521,0,0,0,0,0,0,54.52949839,-1.298994523
5125,5125_UKC11,house,UK,2,39.4097053,0,0,0,0,0,0,54.5294229,-1.2989742
5126,5126_UKC11,house,UK,2,46.21357075,0,0,0,0,0,0,54.52934015,-1.2989687
5127,5127_UKC11,house,UK,2,46.15092836,0,0,0,0,0,0,54.52925852,-1.298951341
5128,5128_UKC11,semidetached_house,UK,2,54.72800425,0,0,0,0,0,0,54.5290631,-1.29791565
5129,5129_UKC11,semidetached_house,UK,2,56.6515489,0,0,0,0,0,0,54.52905719,-1.298006723
5130,5130_UKC11,semidetached_house,UK,2,56.61917832,0,0,0,0,0,0,54.5290663,-1.29773725
5131,5131_UKC11,semidetached_house,UK,2,54.75609824,0,0,0,0,0,0,54.52907219,-1.297646173
5132,5132_UKC11,semidetached_house,UK,2,56.65160899,0,0,0,0,0,0,54.52901349,-1.298274923
5133,5133_UKC11,semidetached_house,UK,2,54.76614967,0,0,0,0,0,0,54.52901942,-1.298183841
5134,5134_UKC11,semidetached_house,UK,2,56.65153636,0,0,0,0,0,0,54.52906629,-1.297460623
5135,5135_UKC11,semidetached_house,UK,2,54.72799216,0,0,0,0,0,0,54.5290722,-1.29736955
5136,5136_UKC11,semidetached_house,UK,2,56.65151488,0,0,0,0,0,0,54.52908191,-1.297186277
5137,5137_UKC11,semidetached_house,UK,2,54.75607749,0,0,0,0,0,0,54.52908779,-1.297095173
5138,5138_UKC11,semidetached_house,UK,2,40.42330955,0,0,0,0,0,0,54.5291365,-1.29685505
5139,5139_UKC11,semidetached_house,UK,2,40.74876817,0,0,0,0,0,0,54.52913117,-1.296935291
5140,5140_UKC11,semidetached_house,UK,2,40.42330875,0,0,0,0,0,0,54.5291373,-1.29661645
5141,5141_UKC11,semidetached_house,UK,2,40.7729097,0,0,0,0,0,0,54.529132,-1.2966967
5142,5142_UKC11,semidetached_house,UK,2,43.80467008,0,0,0,0,0,0,54.52931572,-1.295814073
5143,5143_UKC11,semidetached_house,UK,2,44.18401384,0,0,0,0,0,0,54.52936227,-1.295823077
5144,5144_UKC11,semidetached_house,UK,2,43.82100581,0,0,0,0,0,0,54.52943935,-1.2958351
5145,5145_UKC11,semidetached_house,UK,2,44.20009604,0,0,0,0,0,0,54.52948595,-1.29584415
5146,5146_UKC11,semidetached_house,UK,2,43.72760815,0,0,0,0,0,0,54.529575,-1.2958646
5147,5147_UKC11,semidetached_house,UK,2,44.19995057,0,0,0,0,0,0,54.52962155,-1.29587365
5148,5148_UKC11,semidetached_house,UK,2,43.77085392,0,0,0,0,0,0,54.52970477,-1.295890977
5149,5149_UKC11,semidetached_house,UK,2,44.19981131,0,0,0,0,0,0,54.52975135,-1.29590005
5150,5150_UKC11,semidetached_house,UK,2,43.80410781,0,0,0,0,0,0,54.52984452,-1.295907273
5151,5151_UKC11,semidetached_house,UK,2,44.22683,0,0,0,0,0,0,54.5298911,-1.2959163
5152,5152_UKC11,semidetached_house,UK,2,43.77055279,0,0,0,0,0,0,54.52998822,-1.295877323
5153,5153_UKC11,semidetached_house,UK,2,44.14960215,0,0,0,0,0,0,54.53003477,-1.295886327
5154,5154_UKC11,semidetached_house,UK,2,47.4185486,0,0,0,0,0,0,54.5301923,-1.295488
5155,5155_UKC11,semidetached_house,UK,2,47.4130625,0,0,0,0,0,0,54.5301376,-1.29547745
5156,5156_UKC11,semidetached_house,UK,2,47.33315382,0,0,0,0,0,0,54.53000225,-1.2954472
5157,5157_UKC11,semidetached_house,UK,2,47.41315543,0,0,0,0,0,0,54.5300569,-1.29545775
5158,5158_UKC11,semidetached_house,UK,2,47.41893245,0,0,0,0,0,0,54.5298588,-1.2954109
5159,5159_UKC11,semidetached_house,UK,2,47.37429714,0,0,0,0,0,0,54.52991347,-1.295421432
5160,5160_UKC11,semidetached_house,UK,2,47.33347785,0,0,0,0,0,0,54.52972025,-1.2953814
5161,5161_UKC11,semidetached_house,UK,2,47.41347998,0,0,0,0,0,0,54.5297749,-1.29539195
5162,5162_UKC11,semidetached_house,UK,2,47.41926302,0,0,0,0,0,0,54.5295716,-1.2953519
5163,5163_UKC11,semidetached_house,UK,2,47.41365101,0,0,0,0,0,0,54.5296263,-1.29536245
5164,5164_UKC11,semidetached_house,UK,2,47.412903,0,0,0,0,0,0,54.5302762,-1.29550065
5165,5165_UKC11,semidetached_house,UK,2,47.41838908,0,0,0,0,0,0,54.5303309,-1.2955112
5166,5166_UKC11,semidetached_house,UK,2,47.41273829,0,0,0,0,0,0,54.5304193,-1.29552985
5167,5167_UKC11,semidetached_house,UK,2,47.41267544,0,0,0,0,0,0,54.530474,-1.29554035
5168,5168_UKC11,semidetached_house,UK,2,47.41283418,0,0,0,0,0,0,54.530336,-1.29504725
5169,5169_UKC11,semidetached_house,UK,2,47.41277125,0,0,0,0,0,0,54.5303907,-1.29505775
5170,5170_UKC11,semidetached_house,UK,2,47.41268398,0,0,0,0,0,0,54.5304665,-1.29507035
5171,5171_UKC11,semidetached_house,UK,2,47.39568595,0,0,0,0,0,0,54.53052119,-1.295080873
5172,5172_UKC11,semidetached_house,UK,2,47.41300084,0,0,0,0,0,0,54.5301912,-1.29502105
5173,5173_UKC11,semidetached_house,UK,2,47.37949988,0,0,0,0,0,0,54.53024587,-1.295031582
5174,5174_UKC11,house,UK,2,37.59745529,0,0,0,0,0,0,54.5316344,-1.295887827
5175,5175_UKC11,house,UK,2,39.09961294,0,0,0,0,0,0,54.53157777,-1.295877937
5176,5176_UKC11,house,UK,2,38.89861304,0,0,0,0,0,0,54.53152017,-1.295867863
5177,5177_UKC11,house,UK,2,38.7944646,0,0,0,0,0,0,54.5314628,-1.295857703
5178,5178_UKC11,house,UK,2,38.78331284,0,0,0,0,0,0,54.5314055,-1.2958474
5179,5179_UKC11,house,UK,2,38.22484318,0,0,0,0,0,0,54.53134862,-1.29583716
5180,5180_UKC11,semidetached_house,UK,2,43.81993346,0,0,0,0,0,0,54.53427484,-1.29573457
5181,5181_UKC11,semidetached_house,UK,2,45.35352321,0,0,0,0,0,0,54.53425582,-1.295836043
5182,5182_UKC11,semidetached_house,UK,2,45.33230717,0,0,0,0,0,0,54.53408765,-1.2959702
5183,5183_UKC11,semidetached_house,UK,2,43.85397967,0,0,0,0,0,0,54.53410668,-1.295868738
5184,5184_UKC11,semidetached_house,UK,2,45.35404195,0,0,0,0,0,0,54.5345046,-1.2959791
5185,5185_UKC11,semidetached_house,UK,2,43.80651829,0,0,0,0,0,0,54.53452365,-1.29587765
5186,5186_UKC11,semidetached_house,UK,2,45.36609931,0,0,0,0,0,0,54.53458112,-1.295576363
5187,5187_UKC11,semidetached_house,UK,2,43.81958734,0,0,0,0,0,0,54.53460014,-1.29547487
5188,5188_UKC11,semidetached_house,UK,2,45.3799604,0,0,0,0,0,0,54.53465552,-1.295833713
5189,5189_UKC11,semidetached_house,UK,2,43.80635779,0,0,0,0,0,0,54.53467455,-1.29573225
5190,5190_UKC11,semidetached_house,UK,2,45.3797468,0,0,0,0,0,0,54.53484948,-1.295608787
5191,5191_UKC11,semidetached_house,UK,2,43.86631882,0,0,0,0,0,0,54.53486852,-1.295507342
5192,5192_UKC11,semidetached_house,UK,2,45.36572208,0,0,0,0,0,0,54.53492368,-1.295205137
5193,5193_UKC11,semidetached_house,UK,2,43.89109938,0,0,0,0,0,0,54.53494269,-1.29510367
5194,5194_UKC11,semidetached_house,UK,2,45.37940304,0,0,0,0,0,0,54.53516142,-1.295323913
5195,5195_UKC11,semidetached_house,UK,2,43.81897,0,0,0,0,0,0,54.53518045,-1.29522243
5196,5196_UKC11,semidetached_house,UK,2,45.37932166,0,0,0,0,0,0,54.53523532,-1.294918613
5197,5197_UKC11,semidetached_house,UK,2,43.80574118,0,0,0,0,0,0,54.53525435,-1.29481715
5198,5198_UKC11,semidetached_house,UK,2,45.38114442,0,0,0,0,0,0,54.53358082,-1.296581313
5199,5199_UKC11,semidetached_house,UK,2,43.80750075,0,0,0,0,0,0,54.53359985,-1.29647985
5200,5200_UKC11,semidetached_house,UK,2,45.38124301,0,0,0,0,0,0,54.53349138,-1.296319787
5201,5201_UKC11,semidetached_house,UK,2,43.86776517,0,0,0,0,0,0,54.53351042,-1.296218342
5202,5202_UKC11,semidetached_house,UK,2,45.3814505,0,0,0,0,0,0,54.53330308,-1.296452887
5203,5203_UKC11,semidetached_house,UK,2,43.89282626,0,0,0,0,0,0,54.5333221,-1.29635143
5204,5204_UKC11,semidetached_house,UK,2,45.36761291,0,0,0,0,0,0,54.53320688,-1.296177337
5205,5205_UKC11,semidetached_house,UK,2,43.89292878,0,0,0,0,0,0,54.53322589,-1.29607587
5206,5206_UKC11,semidetached_house,UK,2,45.38140125,0,0,0,0,0,0,54.53334778,-1.296695687
5207,5207_UKC11,semidetached_house,UK,2,43.87959179,0,0,0,0,0,0,54.5333668,-1.29659425
5208,5208_UKC11,semidetached_house,UK,2,76.23259015,0,0,0,0,0,0,54.53197128,-1.306257599
5209,5209_UKC11,semidetached_house,UK,2,75.42073232,0,0,0,0,0,0,54.53197963,-1.306372231
5210,5210_UKC11,semidetached_house,UK,2,75.36172476,0,0,0,0,0,0,54.5320133,-1.30669826
5211,5211_UKC11,semidetached_house,UK,2,76.25490493,0,0,0,0,0,0,54.53200356,-1.306583984
5212,5212_UKC11,semidetached_house,UK,2,60.72989001,0,0,0,0,0,0,54.53203572,-1.30691609
5213,5213_UKC11,semidetached_house,UK,2,64.87803292,0,0,0,0,0,0,54.53204485,-1.3070209
5214,5214_UKC11,semidetached_house,UK,2,60.71831431,0,0,0,0,0,0,54.5323113,-1.3068282
5215,5215_UKC11,semidetached_house,UK,2,64.90818841,0,0,0,0,0,0,54.53232073,-1.306932912
5216,5216_UKC11,semidetached_house,UK,2,60.68984561,0,0,0,0,0,0,54.53221652,-1.30587099
5217,5217_UKC11,semidetached_house,UK,2,64.9083377,0,0,0,0,0,0,54.53222598,-1.305975733
5218,5218_UKC11,semidetached_house,UK,2,59.47321286,0,0,0,0,0,0,54.53223118,-1.307158217
5219,5219_UKC11,semidetached_house,UK,2,60.10834336,0,0,0,0,0,0,54.53216938,-1.30717314
5220,5220_UKC11,semidetached_house,UK,2,48.4678289,0,0,0,0,0,0,54.53210834,-1.307648178
5221,5221_UKC11,semidetached_house,UK,2,47.1801885,0,0,0,0,0,0,54.5320533,-1.3076625
5222,5222_UKC11,semidetached_house,UK,2,47.16451431,0,0,0,0,0,0,54.5318966,-1.307705222
5223,5223_UKC11,semidetached_house,UK,2,48.48440735,0,0,0,0,0,0,54.53195165,-1.3076909
5224,5224_UKC11,semidetached_house,UK,2,47.21171752,0,0,0,0,0,0,54.53220862,-1.307615395
5225,5225_UKC11,semidetached_house,UK,2,48.47813107,0,0,0,0,0,0,54.5322637,-1.307601022
5226,5226_UKC11,semidetached_house,UK,2,64.90877954,0,0,0,0,0,0,54.53194558,-1.306045633
5227,5227_UKC11,semidetached_house,UK,2,60.69025875,0,0,0,0,0,0,54.53193612,-1.30594089
5228,5228_UKC11,semidetached_house,UK,2,64.87797898,0,0,0,0,0,0,54.53171309,-1.306371478
5229,5229_UKC11,semidetached_house,UK,2,60.68400759,0,0,0,0,0,0,54.53170362,-1.30626674
5230,5230_UKC11,semidetached_house,UK,2,64.87789356,0,0,0,0,0,0,54.53176729,-1.306961078
5231,5231_UKC11,semidetached_house,UK,2,60.6839277,0,0,0,0,0,0,54.53175782,-1.30685634
5232,5232_UKC11,semidetached_house,UK,2,64.90901245,0,0,0,0,0,0,54.53179778,-1.307254133
5233,5233_UKC11,semidetached_house,UK,2,60.69047651,0,0,0,0,0,0,54.53178832,-1.30714939
5234,5234_UKC11,semidetached_house,UK,2,64.99071807,0,0,0,0,0,0,54.5326965,-1.30579295
5235,5235_UKC11,semidetached_house,UK,2,60.70785036,0,0,0,0,0,0,54.53263935,-1.305753619
5236,5236_UKC11,semidetached_house,UK,2,64.89611704,0,0,0,0,0,0,54.53287027,-1.305893795
5237,5237_UKC11,semidetached_house,UK,2,60.69869473,0,0,0,0,0,0,54.53281314,-1.305854438
5238,5238_UKC11,semidetached_house,UK,2,64.90087951,0,0,0,0,0,0,54.53304912,-1.305920281
5239,5239_UKC11,semidetached_house,UK,2,60.7067966,0,0,0,0,0,0,54.53298764,-1.305923401
5240,5240_UKC11,semidetached_house,UK,2,64.91072025,0,0,0,0,0,0,54.53270328,-1.305250688
5241,5241_UKC11,semidetached_house,UK,2,60.69079396,0,0,0,0,0,0,54.53264886,-1.305201231
5242,5242_UKC11,semidetached_house,UK,2,64.9121603,0,0,0,0,0,0,54.5323839,-1.30495705
5243,5243_UKC11,semidetached_house,UK,2,60.7257457,0,0,0,0,0,0,54.53232951,-1.304907531
5244,5244_UKC11,semidetached_house,UK,2,64.93937243,0,0,0,0,0,0,54.53205812,-1.304673062
5245,5245_UKC11,semidetached_house,UK,2,60.63106853,0,0,0,0,0,0,54.53200375,-1.30462355
5246,5246_UKC11,semidetached_house,UK,2,64.93986542,0,0,0,0,0,0,54.53174548,-1.304371838
5247,5247_UKC11,semidetached_house,UK,2,60.69220508,0,0,0,0,0,0,54.53169106,-1.304322331
5248,5248_UKC11,semidetached_house,UK,2,64.9132555,0,0,0,0,0,0,54.5316889,-1.30486775
5249,5249_UKC11,semidetached_house,UK,2,60.7267703,0,0,0,0,0,0,54.53163451,-1.304818231
5250,5250_UKC11,semidetached_house,UK,2,64.87938727,0,0,0,0,0,0,54.531551,-1.304751718
5251,5251_UKC11,semidetached_house,UK,2,60.66456731,0,0,0,0,0,0,54.53149665,-1.304702218
5252,5252_UKC11,semidetached_house,UK,18,64.90469924,0,0,0,0,0,0,54.531631,-1.30542945
5253,5253_UKC11,semidetached_house,UK,18,60.6921799,0,0,0,0,0,0,54.5316593,-1.30533535
5254,5254_UKC11,semidetached_house,UK,2,77.39188439,0,0,0,0,0,0,54.53255037,-1.305093812
5255,5255_UKC11,semidetached_house,UK,2,75.5665155,0,0,0,0,0,0,54.53249025,-1.305039132
5256,5256_UKC11,semidetached_house,UK,2,75.60374029,0,0,0,0,0,0,54.53217325,-1.3047501
5257,5257_UKC11,semidetached_house,UK,2,77.39247992,0,0,0,0,0,0,54.53223337,-1.304804812
5258,5258_UKC11,semidetached_house,UK,2,75.59794769,0,0,0,0,0,0,54.53185457,-1.304458445
5259,5259_UKC11,semidetached_house,UK,2,77.39307861,0,0,0,0,0,0,54.53191473,-1.304513088
5260,5260_UKC11,semidetached_house,UK,2,50.40584159,0,0,0,0,0,0,54.5331472,-1.30540105
5261,5261_UKC11,semidetached_house,UK,2,52.0014306,0,0,0,0,0,0,54.53308472,-1.305407765
5262,5262_UKC11,house,UK,2,65.33953723,0,0,0,0,0,0,54.53289442,-1.307171289
5263,5263_UKC11,semidetached_house,UK,2,51.69268895,0,0,0,0,0,0,54.5334303,-1.3085785
5264,5264_UKC11,semidetached_house,UK,2,50.48989839,0,0,0,0,0,0,54.53341248,-1.308492906
5265,5265_UKC11,semidetached_house,UK,2,50.52439803,0,0,0,0,0,0,54.5331911,-1.308615219
5266,5266_UKC11,semidetached_house,UK,2,51.71292737,0,0,0,0,0,0,54.53320889,-1.308700881
5267,5267_UKC11,semidetached_house,UK,2,50.46349494,0,0,0,0,0,0,54.53311324,-1.308338981
5268,5268_UKC11,semidetached_house,UK,2,51.67822021,0,0,0,0,0,0,54.53313108,-1.308424606
5269,5269_UKC11,semidetached_house,UK,2,50.52418428,0,0,0,0,0,0,54.53336539,-1.308186081
5270,5270_UKC11,semidetached_house,UK,2,51.69274809,0,0,0,0,0,0,54.5333832,-1.3082717
5271,5271_UKC11,semidetached_house,UK,2,50.52369963,0,0,0,0,0,0,54.53376049,-1.308613281
5272,5272_UKC11,semidetached_house,UK,2,51.67740814,0,0,0,0,0,0,54.53377832,-1.308698894
5273,5273_UKC11,semidetached_house,UK,2,50.4626295,0,0,0,0,0,0,54.53381965,-1.308892219
5274,5274_UKC11,semidetached_house,UK,2,51.69725814,0,0,0,0,0,0,54.53383747,-1.308977887
5275,5275_UKC11,house,UK,2,70.2588603,0,0,0,0,0,0,54.534293,-1.3087657
5276,5276_UKC11,house,UK,2,69.88512945,0,0,0,0,0,0,54.53414645,-1.30880495
5277,5277_UKC11,semidetached_house,UK,2,63.7151399,0,0,0,0,0,0,54.5344429,-1.307536571
5278,5278_UKC11,semidetached_house,UK,2,63.79821163,0,0,0,0,0,0,54.53442644,-1.307431679
5279,5279_UKC11,semidetached_house,UK,2,51.02560938,0,0,0,0,0,0,54.53438315,-1.3071467
5280,5280_UKC11,semidetached_house,UK,2,52.82184179,0,0,0,0,0,0,54.53439738,-1.307234508
5281,5281_UKC11,semidetached_house,UK,2,51.11026247,0,0,0,0,0,0,54.53433679,-1.30688058
5282,5282_UKC11,semidetached_house,UK,2,52.86729746,0,0,0,0,0,0,54.53435105,-1.3069684
5283,5283_UKC11,semidetached_house,UK,2,51.11031074,0,0,0,0,0,0,54.53429789,-1.30660298
5284,5284_UKC11,semidetached_house,UK,2,52.84511763,0,0,0,0,0,0,54.53431214,-1.30669078
5285,5285_UKC11,semidetached_house,UK,2,63.83086407,0,0,0,0,0,0,54.534257,-1.30630655
5286,5286_UKC11,semidetached_house,UK,2,63.80749494,0,0,0,0,0,0,54.53427149,-1.306412329
5287,5287_UKC11,house,UK,2,111.9093008,0,0,0,0,0,0,54.53433135,-1.303823728
5288,5288_UKC11,house,UK,2,111.8497901,0,0,0,0,0,0,54.53431483,-1.304033237
5289,5289_UKC11,house,UK,2,111.8620819,0,0,0,0,0,0,54.5340075,-1.303975827
5290,5290_UKC11,house,UK,2,111.9355268,0,0,0,0,0,0,54.53370935,-1.3038953
5291,5291_UKC11,house,UK,2,111.8664526,0,0,0,0,0,0,54.53372477,-1.30368271
